Time,P (deg/s),Q (deg/s),R (deg/s),Pitch deflection (deg),Roll deflection (deg),Yaw deflection ,P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} ( ft-lbs),N_{Aero} (ft-lbs),L_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),Temperature (R),P_{Ambient} (psf),Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Alpha (deg),Beta (deg),X_{ECI} (ft),Earth Position Angle (deg),Distance AGL (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/delta-lon-rad,guidance/heading-to-waypoint-rad,guidance/wp-distance-a,guidance/wp-distance,guidance/heading-to-waypoint-positive,guidance/wp-heading-rad,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/x1,guidance/y1,guidance/x2,guidance/y2,guidance/angle-to-heading-rad,guidance/x1y2,guidance/x2y1,guidance/angle-to-heading-sense,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/elevator-actuator,Nose Gear WOW,Nose Gear stroke (ft),Nose Gear stroke velocity (ft/sec),Nose Gear compress force (lbs),Nose Gear wheel side force (lbs),Nose Gear wheel roll force (lbs),Nose Gear body X force (lbs),Nose Gear body Y force (lbs),Nose Gear wheel velocity vec X (ft/sec),Nose Gear wheel velocity vec Y (ft/sec),Nose Gear wheel rolling velocity (ft/sec),Nose Gear wheel side velocity (ft/sec),Nose Gear wheel slip (deg),Left Main Gear WOW,Left Main Gear stroke (ft),Left Main Gear stroke velocity (ft/sec),Left Main Gear compress force (lbs),Left Main Gear wheel side force (lbs),Left Main Gear wheel roll force (lbs),Left Main Gear body X force (lbs),Left Main Gear body Y force (lbs),Left Main Gear wheel velocity vec X (ft/sec),Left Main Gear wheel velocity vec Y (ft/sec),Left Main Gear wheel rolling velocity (ft/sec),Left Main Gear wheel side velocity (ft/sec),Left Main Gear wheel slip (deg),Right Main Gear WOW,Right Main Gear stroke (ft),Right Main Gear stroke velocity (ft/sec),Right Main Gear compress force (lbs),Right Main Gear wheel side force (lbs),Right Main Gear wheel roll force (lbs),Right Main Gear body X force (lbs),Right Main Gear body Y force (lbs),Right Main Gear wheel velocity vec X (ft/sec),Right Main Gear wheel velocity vec Y (ft/sec),Right Main Gear wheel rolling velocity (ft/sec),Right Main Gear wheel side velocity (ft/sec),Right Main Gear wheel slip (deg), Total Gear Force_X (lbs), Total Gear Force_Y (lbs), Total Gear Force_Z (lbs), Total Gear Moment_L (ft-lbs), Total Gear Moment_M (ft-lbs), Total Gear Moment_N (ft-lbs),IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),vrp-gc-latitude deg,vrp-longitude deg,vrp-radius-ft
4.866472,0.0064,0.0099,0.0001,0.0730,-0.008063587,0.000233641,-0.003416718,0.009858889,-0.002941369,8.85E-10,26.89526301,0.000863099,1078.989868,-0.00071901,-0.00046503,-0.000108215,-0.00071901,-0.00046503,-0.000108215,1074.645022,-96.73267627,-0.00043477,-0.000515802,-0.000538389,-0.00043477,-0.000719409,-0.000465251,-0.000104551,-5.35E-09,1.33E-08,-3.38E-07,63.19709622,-5.35E-09,1.33E-08,-3.38E-07,9.357177816,6.807027682,-2700.816746,9.357177811,6.807027696,-2700.816746,6.03E-06,-4.45E-06,3.88E-07,-5.34E-09,3.229495903,-38.44256518,-0.085700193,3.229501923,-38.44256963,-0.085699805,518.6551052,2115.899987,4.184896894,4.184896894,-0.144405627,0.198504045,359.9959869,0,0,-1326530.611,0.020332481,4.184896894,6.28611526,0.999480391,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929953,0.063771748,0.99796451,1.50405132,0.997960227,0.000186848,1,1,0.523,0.002520354,0.075622779,0.348,0.075734154,0.189335384,0.189272085,-1,-0.128086537,360.022505,-360.022505,360,-0.022504676,-0.000392707,-0.000361305,0.002159049,-4.18489689,-4.15667946,-0.498627582,-0.498732133,0.002,1,0.30841,-0.000862199,-553.4048968,-3.691134337,0.317565988,1.917425785,1.394783679,3.15E-06,2.96E-06,3.15E-06,2.96E-06,-69.5477,1,0.20939,0.000535532,-1130.804131,9.88506184,12.81210387,3.917693913,2.849815596,-1.70E-06,-5.58E-07,-1.70E-06,-5.58E-07,-69.548,1,0.18828,-0.000397246,-1016.607718,1.054693235,5.358739812,3.522058118,2.562428407,1.54E-06,1.79E-06,1.54E-06,1.79E-06,-69.5486,9.35718,6.80703,-2700.82,3.2295,-38.4426,-0.0857002,-825,-1.5,1.29953,29.9158,-5.34E-09,45.00000063,-95.1638389,20925654.55
4.874805,0.0058,0.0098,0.0001,0.0746,-0.008591209,0.000238046,-0.002808521,0.009791693,-0.002939427,8.31E-10,26.06245409,0.000836373,1078.989912,-0.000714087,-0.000420715,-0.00011224,-0.000714087,-0.000420715,-0.00011224,1074.645125,-96.7320267,-0.000428362,-0.000471629,-0.000541841,-0.000428362,-0.000714498,-0.000420947,-0.000108703,-5.02E-09,1.17E-08,-3.24E-07,64.563172,-5.02E-09,1.17E-08,-3.24E-07,9.361061152,6.809544251,-2700.82069,9.361061147,6.809544262,-2700.82069,5.28E-06,-4.28E-06,3.40E-07,-5.27E-09,3.307186327,-38.47125099,-0.085534294,3.3071916,-38.47125527,-0.085533954,518.6551052,2115.899987,4.184897784,4.184897784,-0.144458803,0.198586135,359.9959867,0,0,-1326521.656,0.020367297,4.184897784,6.28611526,0.999480391,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.00292995,0.063771748,0.99796451,1.50405132,0.997960227,0.000186848,1,1,0.523,0.002521282,0.07564959,0.348,0.075750349,0.189375873,0.189321227,-1,-0.127957474,360.022504,-360.022504,360,-0.022504492,-0.000392703,-0.000361436,0.002159846,-4.18489778,-4.15691362,-0.498655672,-0.498764375,0.002,1,0.3084,-0.000859451,-553.3974286,-3.682974905,0.320478705,1.918192805,1.395278465,3.14E-06,2.84E-06,3.14E-06,2.84E-06,-69.5477,1,0.2094,0.000487476,-1130.820449,9.890104513,12.81068551,3.919370662,2.850906236,-1.53E-06,-5.55E-07,-1.53E-06,-5.55E-07,-69.548,1,0.18828,-0.000356399,-1016.602812,1.055214007,5.364369622,3.523497685,2.56335955,1.40E-06,1.57E-06,1.40E-06,1.57E-06,-69.5486,9.36106,6.80954,-2700.82,3.30719,-38.4713,-0.0855343,-825,-1.5,1.29953,29.9158,-5.27E-09,45.00000063,-95.1638389,20925654.55
4.883138,0.0052,0.0097,0.0001,0.0759,-0.009110197,0.000241114,-0.002186758,0.0097201,-0.002937447,7.81E-10,25.25784216,0.000810552,1078.989957,-0.000708843,-0.000375409,-0.000116636,-0.000708843,-0.000375409,-0.000116636,1074.645229,-96.73137725,-0.000421461,-0.000426473,-0.000545423,-0.000421461,-0.000709267,-0.000375652,-0.000113231,-4.72E-09,1.01E-08,-3.11E-07,65.92901925,-4.72E-09,1.01E-08,-3.11E-07,9.364916919,6.81182106,-2700.824292,9.364916914,6.81182107,-2700.824293,4.56E-06,-4.12E-06,2.94E-07,-5.19E-09,3.367377161,-38.49953337,-0.085424514,3.367381716,-38.49953749,-0.08542422,518.6551052,2115.899987,4.184898708,4.184898708,-0.144506911,0.198667666,359.9959865,0,0,-1326512.701,0.020402113,4.184898708,6.28611526,0.999480391,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929947,0.063771748,0.99796451,1.50405132,0.997960227,0.000186848,1,1,0.523,0.002522121,0.075673718,0.348,0.075763625,0.189409063,0.189363133,-1,-0.127819,360.022504,-360.022504,360,-0.022504325,-0.0003927,-0.000361566,0.002160556,-4.18489871,-4.15714585,-0.498683529,-0.49879676,0.002,1,0.30839,-0.000856708,-553.3899843,-3.676499326,0.323585074,1.918954477,1.395724346,3.13E-06,2.72E-06,3.13E-06,2.72E-06,-69.5477,1,0.2094,0.000438008,-1130.834369,9.894179091,12.80992264,3.921028089,2.851890827,-1.36E-06,-5.50E-07,-1.36E-06,-5.50E-07,-69.548,1,0.18828,-0.000314982,-1016.599939,1.055739451,5.36908202,3.524934353,2.564205887,1.25E-06,1.35E-06,1.25E-06,1.35E-06,-69.5486,9.36492,6.81182,-2700.82,3.36738,-38.4995,-0.0854245,-825,-1.5,1.29953,29.9158,-5.19E-09,45.00000063,-95.1638389,20925654.55
4.891471,0.0045,0.0096,0.0001,0.0767,-0.009613978,0.000242882,-0.001554699,0.009644182,-0.002935442,7.34E-10,24.49305199,0.000786009,1078.990003,-0.000703284,-0.00032935,-0.000121371,-0.000703284,-0.00032935,-0.000121371,1074.645334,-96.73072789,-0.000414097,-0.000380571,-0.00054909,-0.000414097,-0.000703721,-0.000329606,-0.0001181,-4.43E-09,8.63E-09,-2.98E-07,67.26237038,-4.43E-09,8.63E-09,-2.98E-07,9.368743127,6.813852592,-2700.827478,9.368743122,6.813852601,-2700.827479,3.87E-06,-3.97E-06,2.49E-07,-5.11E-09,3.410313971,-38.5270561,-0.085369097,3.41031784,-38.52706007,-0.085368848,518.6551052,2115.899987,4.184899673,4.184899673,-0.144549837,0.1987486,359.9959864,0,0,-1326503.746,0.020436928,4.184899673,6.28611526,0.999480391,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929945,0.063771748,0.99796451,1.50405133,0.997960227,0.000186848,1,1,0.523,0.002522871,0.075695109,0.348,0.075773985,0.189434962,0.189397767,-1,-0.127671978,360.022504,-360.022504,360,-0.022504176,-0.000392698,-0.000361695,0.002161176,-4.18489967,-4.15737616,-0.498711157,-0.498829257,0.002,1,0.30838,-0.00085395,-553.3826154,-3.671685716,0.32684154,1.919710627,1.396120363,3.12E-06,2.59E-06,3.12E-06,2.59E-06,-69.5477,1,0.2094,0.000387393,-1130.845852,9.897295971,12.80980437,3.922665327,2.852767032,-1.19E-06,-5.41E-07,-1.19E-06,-5.41E-07,-69.548,1,0.18828,-0.000273207,-1016.599011,1.056266022,5.372889575,3.526367173,2.564965197,1.11E-06,1.13E-06,1.11E-06,1.13E-06,-69.5486,9.36874,6.81385,-2700.83,3.41031,-38.5271,-0.0853691,-825,-1.5,1.29953,29.9158,-5.11E-09,45.00000063,-95.1638389,20925654.55
4.899804,0.0039,0.0096,0.0002,0.0772,-0.01009995,0.000243516,-0.000915567,0.009564067,-0.002933423,6.92E-10,23.77933481,0.000763105,1078.99005,-0.000697418,-0.000282772,-0.0001264,-0.000697418,-0.000282772,-0.0001264,1074.645439,-96.73007857,-0.000406307,-0.000334152,-0.000552799,-0.000406307,-0.00069787,-0.000283041,-0.000123265,-4.18E-09,7.23E-09,-2.86E-07,68.52570743,-4.18E-09,7.23E-09,-2.86E-07,9.372538348,6.815634998,-2700.830326,9.372538344,6.815635006,-2700.830327,3.22E-06,-3.82E-06,2.07E-07,-5.03E-09,3.436195632,-38.55370998,-0.085367087,3.436198851,-38.5537138,-0.08536688,518.6551052,2115.899987,4.184900679,4.184900679,-0.144587497,0.198828901,359.9959862,0,0,-1326494.791,0.020471744,4.184900679,6.28611525,0.999480391,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929942,0.063771748,0.99796451,1.50405133,0.997960227,0.000186848,1,1,0.523,0.002523528,0.075713724,0.348,0.075781445,0.189453613,0.189425131,-1,-0.127517306,360.022504,-360.022504,360,-0.022504045,-0.000392696,-0.000361824,0.002161704,-4.18490068,-4.15760456,-0.498738556,-0.498861821,0.002,1,0.30838,-0.000851152,-553.3753596,-3.668523089,0.330236871,1.920461039,1.396465784,3.11E-06,2.47E-06,3.11E-06,2.47E-06,-69.5477,1,0.20941,0.000335905,-1130.854942,9.899459819,12.81032575,3.924281805,2.85353326,-1.01E-06,-5.29E-07,-1.01E-06,-5.29E-07,-69.548,1,0.18827,-0.000231272,-1016.600025,1.056791562,5.375798893,3.527795504,2.565635954,9.57E-07,9.02E-07,9.57E-07,9.02E-07,-69.5486,9.37254,6.81563,-2700.83,3.4362,-38.5537,-0.0853671,-825,-1.5,1.29953,29.9158,-5.03E-09,45.00000063,-95.1638389,20925654.55
4.908137,0.0032,0.0095,0.0002,0.0773,-0.010564643,0.000242536,-0.00027253,0.009479902,-0.002931398,6.55E-10,23.1272872,0.00074218,1078.990097,-0.000691257,-0.000235908,-0.000131694,-0.000691257,-0.000235908,-0.000131694,1074.645545,-96.72942926,-0.00039812,-0.000287446,-0.000556513,-0.00039812,-0.000691724,-0.000236191,-0.000128697,-3.95E-09,5.90E-09,-2.75E-07,69.67702904,-3.95E-09,5.90E-09,-2.75E-07,9.376300601,6.817165257,-2700.83274,9.376300597,6.817165263,-2700.832741,2.61E-06,-3.68E-06,1.68E-07,-4.94E-09,3.445247979,-38.57922641,-0.085417048,3.445250583,-38.5792301,-0.08541688,518.6551052,2115.899987,4.184901729,4.184901729,-0.144619831,0.198908535,359.9959861,0,0,-1326485.836,0.02050656,4.184901729,6.28611525,0.99948039,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929941,0.063771748,0.99796451,1.50405133,0.997960227,0.000186847,1,1,0.523,0.002524092,0.075729538,0.348,0.075786037,0.189465092,0.189445261,-1,-0.127355887,360.022504,-360.022504,360,-0.022503933,-0.000392694,-0.000361952,0.00216214,-4.18490173,-4.15783108,-0.498765729,-0.498894426,0.002,1,0.30837,-0.000848306,-553.3682481,-3.666990495,0.333727784,1.921205483,1.396760121,3.09E-06,2.34E-06,3.09E-06,2.34E-06,-69.5477,1,0.20941,0.000283797,-1130.861599,9.900683629,12.81147423,3.925876686,2.854188239,-8.36E-07,-5.14E-07,-8.36E-07,-5.14E-07,-69.548,1,0.18827,-0.000189385,-1016.602894,1.057313314,5.3778235,3.529218432,2.566216897,8.08E-07,6.80E-07,8.08E-07,6.80E-07,-69.5486,9.3763,6.81717,-2700.83,3.44525,-38.5792,-0.085417,-825,-1.5,1.29953,29.9158,-4.94E-09,45.00000063,-95.1638389,20925654.55
4.91647,0.0026,0.0094,0.0002,0.0770,-0.011003476,0.000240562,0.000371278,0.009391866,-0.002929381,6.22E-10,22.54643268,0.00072354,1078.990144,-0.000684814,-0.000188984,-0.000137205,-0.000684814,-0.000188984,-0.000137205,1074.64565,-96.72877991,-0.00038958,-0.000240678,-0.000560189,-0.00038958,-0.000685298,-0.000189282,-0.000134349,-3.76E-09,4.65E-09,-2.66E-07,70.67201076,-3.76E-09,4.65E-09,-2.66E-07,9.380028361,6.818441882,-2700.83474,9.380028357,6.818441887,-2700.83474,2.03E-06,-3.56E-06,1.30E-07,-4.85E-09,3.437737781,-38.60343782,-0.085517671,3.437739806,-38.60344137,-0.085517541,518.6551052,2115.899987,4.184902824,4.184902824,-0.144646806,0.198987467,359.995986,0,0,-1326476.881,0.020541376,4.184902824,6.28611525,0.99948039,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929939,0.063771748,0.99796451,1.50405133,0.997960227,0.000186847,1,1,0.523,0.002524563,0.07574254,0.348,0.075787802,0.189469505,0.189458224,-1,-0.127188634,360.022504,-360.022504,360,-0.022503839,-0.000392692,-0.00036208,0.002162483,-4.18490282,-4.15805573,-0.498792677,-0.498927026,0.002,1,0.30836,-0.000845386,-553.3613168,-3.667063881,0.337302607,1.92194376,1.397003154,3.08E-06,2.22E-06,3.08E-06,2.22E-06,-69.5477,1,0.20941,0.00023134,-1130.865846,9.900977289,12.81324108,3.927449372,2.85473138,-6.61E-07,-4.97E-07,-6.61E-07,-4.97E-07,-69.548,1,0.18827,-0.000147735,-1016.607578,1.057829513,5.378973815,3.530635228,2.566707349,6.57E-07,4.60E-07,6.57E-07,4.60E-07,-69.5486,9.38003,6.81844,-2700.83,3.43774,-38.6034,-0.0855177,-825,-1.5,1.29953,29.9158,-4.85E-09,45.00000063,-95.1638389,20925654.55
4.924803,0.0020,0.0093,0.0002,0.0763,-0.011413751,0.000237417,0.001012782,0.009300173,-0.00292738,5.95E-10,22.04474384,0.00070744,1078.990191,-0.000678103,-0.000142227,-0.000142895,-0.000678103,-0.000142227,-0.000142895,1074.645756,-96.72813048,-0.000380724,-0.000194071,-0.000563788,-0.000380724,-0.000678604,-0.00014254,-0.000140179,-3.59E-09,3.48E-09,-2.57E-07,71.46728187,-3.59E-09,3.48E-09,-2.57E-07,9.383720114,6.819464578,-2700.836329,9.383720111,6.819464581,-2700.836329,1.48E-06,-3.45E-06,9.51E-08,-4.75E-09,3.414178609,-38.62612432,-0.085666675,3.414180089,-38.62612777,-0.08566658,518.6551052,2115.899986,4.184903968,4.184903968,-0.144668416,0.199065666,359.995986,0,0,-1326467.926,0.020576192,4.184903968,6.28611525,0.99948039,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929938,0.063771748,0.99796451,1.50405133,0.997960227,0.000186847,1,1,0.523,0.00252494,0.075752732,0.348,0.075786797,0.189466993,0.189464121,-1,-0.127016469,360.022504,-360.022504,360,-0.022503764,-0.000392691,-0.000362207,0.002162733,-4.18490397,-4.15827852,-0.498819403,-0.498959582,0.002,1,0.30836,-0.000842378,-553.3546084,-3.66869626,0.340919982,1.922675707,1.397194929,3.06E-06,2.10E-06,3.06E-06,2.10E-06,-69.5477,1,0.20941,0.000178793,-1130.867724,9.900367202,12.81560504,3.928999363,2.855162656,-4.85E-07,-4.77E-07,-4.85E-07,-4.77E-07,-69.548,1,0.18827,-0.00010651,-1016.613996,1.058337103,5.379277023,3.532045045,2.567106993,5.07E-07,2.43E-07,5.07E-07,2.43E-07,-69.5486,9.38372,6.81946,-2700.84,3.41418,-38.6261,-0.0856667,-825,-1.5,1.29953,29.9158,-4.75E-09,45.00000063,-95.1638389,20925654.55
4.933136,0.0013,0.0092,0.0002,0.0754,-0.011790776,0.000233336,0.001649002,0.009205061,-0.002925406,5.72E-10,21.62828943,0.000694076,1078.990237,-0.000671144,-9.59E-05,-0.000148723,-0.000671144,-9.59E-05,-0.000148723,1074.645861,-96.72748094,-0.000371596,-0.000147838,-0.000567276,-0.000371596,-0.000671663,-9.62E-05,-0.000146147,-3.46E-09,2.37E-09,-2.49E-07,72.02398678,-3.46E-09,2.37E-09,-2.49E-07,9.387374249,6.82023412,-2700.837455,9.387374245,6.820234122,-2700.837455,9.70E-07,-3.35E-06,6.19E-08,-4.66E-09,3.375073473,-38.64708745,-0.085861881,3.375074438,-38.64709079,-0.085861819,518.6551052,2115.899986,4.18490516,4.18490516,-0.144684681,0.1991431,359.9959859,0,0,-1326458.971,0.020611008,4.18490516,6.28611525,0.99948039,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929937,0.063771748,0.99796451,1.50405133,0.997960227,0.000186847,1,1,0.523,0.002525224,0.075760128,0.348,0.07578309,0.189457724,0.189463084,-1,-0.126840324,360.022504,-360.022504,360,-0.022503707,-0.00039269,-0.000362334,0.00216289,-4.18490516,-4.15849948,-0.498845908,-0.498992055,0.002,1,0.30835,-0.000839269,-553.34815,-3.671845417,0.344559609,1.923401125,1.397335702,3.05E-06,1.98E-06,3.05E-06,1.98E-06,-69.5477,1,0.20942,0.000126412,-1130.867255,9.898875683,12.81854777,3.930526117,2.855482495,-3.12E-07,-4.55E-07,-3.12E-07,-4.55E-07,-69.548,1,0.18827,-6.59E-05,-1016.62205,1.058833898,5.37875511,3.533447007,2.567415923,3.58E-07,3.07E-08,3.58E-07,3.07E-08,-69.5486,9.38737,6.82023,-2700.84,3.37507,-38.6471,-0.0858619,-825,-1.5,1.29953,29.9158,-4.66E-09,45.00000063,-95.1638389,20925654.55
4.941469,0.0007,0.0091,0.0001,0.0741,-0.012132937,0.000227881,0.002277064,0.009106808,-0.002923465,5.55E-10,21.30072123,0.000683564,1078.990283,-0.000663956,-5.01E-05,-0.000154642,-0.000663956,-5.01E-05,-0.000154642,1074.645965,-96.72683125,-0.000362242,-0.000102186,-0.000570612,-0.000362242,-0.000664493,-5.04E-05,-0.000152206,-3.35E-09,1.32E-09,-2.43E-07,72.31242917,-3.35E-09,1.32E-09,-2.43E-07,9.390989484,6.82075263,-2700.838138,9.390989481,6.820752632,-2700.838139,4.82E-07,-3.26E-06,3.04E-08,-4.56E-09,3.320802345,-38.66618762,-0.086101701,3.320802823,-38.66619088,-0.086101671,518.6551052,2115.899986,4.184906404,4.184906404,-0.144695644,0.199219743,359.9959859,0,0,-1326450.016,0.020645824,4.184906404,6.28611525,0.99948039,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929936,0.063771748,0.99796451,1.50405133,0.997960227,0.000186847,1,1,0.523,0.002525415,0.075764758,0.348,0.075776758,0.189441895,0.189455276,-1,-0.126661119,360.022504,-360.022504,360,-0.022503669,-0.000392689,-0.00036246,0.002162955,-4.1849064,-4.15871861,-0.498872195,-0.4990244,0.002,1,0.30834,-0.000836039,-553.3419722,-3.676475858,0.348192283,1.924119847,1.397425979,3.03E-06,1.87E-06,3.03E-06,1.87E-06,-69.5477,1,0.20942,7.44E-05,-1130.864479,9.896524708,12.82205296,3.932029205,2.855691867,-1.41E-07,-4.30E-07,-1.41E-07,-4.30E-07,-69.548,1,0.18827,-2.61E-05,-1016.631687,1.059318379,5.377430092,3.534840432,2.567634785,2.10E-07,-1.77E-07,2.10E-07,-1.77E-07,-69.5486,9.39099,6.82075,-2700.84,3.3208,-38.6662,-0.0861017,-825,-1.5,1.29953,29.9158,-4.56E-09,45.00000063,-95.1638389,20925654.55
4.949802,0.0001,0.0090,0.0001,0.0726,-0.012394698,0.000222315,0.002894163,0.009005704,-0.00292157,5.43E-10,21.06313246,0.000675939,1078.990328,-0.000656561,-5.09E-06,-0.00016061,-0.000656561,-5.09E-06,-0.00016061,1074.646069,-96.72618138,-0.000352708,-5.73E-05,-0.000573764,-0.000352708,-0.000657116,-5.45E-06,-0.000158312,-3.28E-09,3.22E-10,-2.37E-07,72.31518619,-3.28E-09,3.22E-10,-2.37E-07,9.394557586,6.821018232,-2700.836367,9.394557583,6.821018232,-2700.836367,1.66E-08,-3.19E-06,4.02E-10,-4.46E-09,3.260956856,-38.68095947,-0.086346646,3.260956868,-38.68096265,-0.086346645,518.6551052,2115.899986,4.184907701,4.184907701,-0.144701373,0.199295566,359.9959858,0,0,-1326441.061,0.02068064,4.184907701,6.28611525,0.99948039,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929936,0.063771748,0.99796451,1.50405133,0.997960227,0.000186847,1,1,0.523,0.002525515,0.075766662,0.348,0.075767891,0.189419728,0.189440885,-1,-0.126479768,360.022504,-360.022504,360,-0.022503649,-0.000392689,-0.000362586,0.002162929,-4.1849077,-4.15893593,-0.498898264,-0.499056576,0.002,1,0.30833,-0.000832677,-553.3361138,-3.681690761,0.35141145,1.924831756,1.397466516,3.00E-06,1.76E-06,3.00E-06,1.76E-06,-69.5477,1,0.20942,2.32E-05,-1130.859476,9.893791789,12.82574756,3.933508378,2.855792313,2.74E-08,-4.05E-07,2.74E-08,-4.05E-07,-69.548,1,0.18827,1.29E-05,-1016.640777,1.059736978,5.37579922,3.536217453,2.567759403,6.46E-08,-3.79E-07,6.46E-08,-3.79E-07,-69.5486,9.39456,6.82102,-2700.84,3.26096,-38.681,-0.0863466,-825,-1.5,1.29953,29.9158,-4.46E-09,45.00000063,-95.1638389,20925654.55
4.958135,0.0005,0.0089,0.0001,0.0709,-0.012393659,0.00021651,0.00349928,0.008902419,-0.002919722,5.35E-10,20.91306004,0.000671123,1078.990372,-0.000649021,3.91E-05,-0.000166283,-0.000649021,3.91E-05,-0.000166283,1074.646172,-96.72553112,-0.00034328,-1.32E-05,-0.000576533,-0.00034328,-0.000649593,3.87E-05,-0.000164122,-3.23E-09,-6.40E-10,-2.33E-07,72.03477925,-3.23E-09,-6.40E-10,-2.33E-07,9.398057853,6.821021025,-2700.826515,9.398057849,6.821021024,-2700.826515,-4.31E-07,-3.13E-06,-2.85E-08,-4.35E-09,3.187115399,-38.68198823,-0.086602318,3.187114964,-38.68199136,-0.086602347,518.6551052,2115.899986,4.184909046,4.184909046,-0.14470196,0.199370547,359.9959858,0,0,-1326432.106,0.020715456,4.184909046,6.28611525,0.99948039,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995708,0.002929936,0.063771748,0.99796451,1.50405133,0.997960227,0.000186847,1,1,0.523,0.002525526,0.075765892,0.348,0.07575656,0.189391401,0.189420109,-1,-0.126297183,360.022504,-360.022504,360,-0.022503647,-0.000392689,-0.000362711,0.002162815,-4.18490905,-4.15915146,-0.498924119,-0.499088241,0.002,1,0.30833,-0.000828892,-553.3311463,-3.688479456,0.353358814,1.925538613,1.397459639,2.97E-06,1.71E-06,2.97E-06,1.71E-06,-69.5477,1,0.20942,-2.71E-05,-1130.848025,9.890179374,12.82999839,3.934948473,2.855774981,1.78E-07,-3.17E-07,1.78E-07,-3.17E-07,-69.548,1,0.18827,5.11E-05,-1016.647344,1.06013705,5.373336248,3.537570767,2.567786405,-9.24E-08,-5.14E-07,-9.24E-08,-5.14E-07,-69.5486,9.39806,6.82102,-2700.83,3.18712,-38.682,-0.0866023,-825,-1.5,1.29953,29.9158,-4.35E-09,45.00000063,-95.1638389,20925654.55
